Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010 [YR2010],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005]
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,49.77108397,49.76857873,49.76607349,49.76356825,49.76106301,49.77269955,49.78433608,49.78433608,49.78433608,49.78433608,49.77358921,49.40184991,49.44038194,49.47468949,49.51038522,49.54544561,49.73776369,49.70193816,49.66347433,49.6276507,49.58077733
Rwanda,RWA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-2.245809966,..,..,..,..,..,-2.630782844,-0.788999068,..,..,..,..,..,..,..,..,..
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.066062179,0.071092285,0.074919961,0.077591916,0.086198815,0.099410144,0.099324266,0.104861259,0.105330369,..,0.059764899,0.068064184,0.068034236,0.066452587,0.064273662,0.064512294,0.060310114,0.05879554,0.062542059,0.060818225,0.062215648
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,10.78232671,10.82286178,10.86339684,10.9039319,10.94446696,11.02553709,11.06607215,11.10660722,11.14714228,11.18767734,10.74179165,11.63356303,11.54438589,11.45520876,11.36603162,11.27685448,10.83096879,10.92014593,11.00932306,11.0985002,11.18767734
Samoa,WSM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,-2.779210142,..,..,..,..,..,..,..,..,..
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.066843067,1.057703002,1.048701723,1.092498145,1.240245954,1.542099372,1.586830344,1.478626161,1.522124134,..,1.021813006,0.859825513,0.912231889,0.963664202,0.957849019,1.063847644,0.975329619,0.927593178,1.098629476,1.105742135,1.168471269
Samoa,WSM,Forest area (% of land area),AG.LND.FRST.ZS,58.65936396,58.48833922,58.31731449,58.14628975,57.97526502,57.80565371,57.6360424,57.4664311,57.29681979,57.12720848,58.83038869,60.5335689,60.36325088,60.19293286,60.02261484,59.85229682,59.00070671,59.17102473,59.34134276,59.51166078,59.6819788
San Marino,SMR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Forest area (% of land area),AG.LND.FRST.ZS,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667
Sao Tome and Principe,STP,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.291591528,..,..,..,..,..,0.437068291,0,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.541943743,0.636962946,0.624752688,0.613098843,0.601687721,0.639697646,0.676047635,0.6634065,0.697518721,..,0.554409784,0.351459259,0.345399282,0.40691759,0.465410061,0.455326015,0.51172128,0.525940578,0.481066996,0.494816783,0.508026812
Sao Tome and Principe,STP,Forest area (% of land area),AG.LND.FRST.ZS,59.875,59.22916667,58.58333333,57.9375,57.29166667,56.64583333,56,55.35416667,54.70833333,54.0625,60.52083333,60.79166667,60.76458333,60.7375,60.71041667,60.68333333,60.54791667,60.575,60.60208333,60.62916667,60.65625
Saudi Arabia,SAU,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.40642066,16.89149679,16.74461002,17.48316332,17.81940147,17.29871828,16.4667833,15.46639077,15.28457873,..,16.26936986,12.08197508,11.98388163,12.48548405,12.68355031,12.96390807,15.26569182,15.05376806,14.08083313,13.69237149,13.23848219
Saudi Arabia,SAU,Forest area (% of land area),AG.LND.FRST.ZS,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135
Senegal,SEN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.484352095,..,..,..,..,..,0.488223249,0.492143827,..,..,..,..,..,..,..,..,..
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.580797008,0.555887582,0.581174786,0.604596606,0.637241954,0.675625481,0.6355649,0.642096144,0.651679184,..,0.554497627,0.414381656,0.444395643,0.445365248,0.425936778,0.498608417,0.540733711,0.536456559,0.530500422,0.4893575,0.511265752
Senegal,SEN,Forest area (% of land area),AG.LND.FRST.ZS,43.77582714,43.56806731,43.36030748,43.15254765,42.94478783,42.737028,42.52926817,42.32150834,42.11374851,41.90598868,43.98358697,45.98327533,45.7833065,45.58333766,45.38336883,45.18339999,44.18355581,44.38352465,44.58349348,44.78346232,44.98343115
Serbia,SRB,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.628550644,..,..,..,..,..,-0.918297504,0,..,..,..,..,..,..,..,..,..
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.081738796,6.360537735,6.486480319,5.463794101,6.397117589,6.604969132,6.74276565,6.606418045,6.616046939,..,6.459632708,5.852577835,5.997254857,6.480338727,6.971374525,7.550423832,6.402299491,6.779387321,6.971408026,7.152331486,6.81246772
Serbia,SRB,Forest area (% of land area),AG.LND.FRST.ZS,31.03482735,31.04975989,31.06469243,31.07962497,31.09455751,31.10198948,31.12119826,31.12279899,31.12531443,31.13023096,31.01989481,28.12714384,28.31008461,28.31008461,28.31008461,28.31008461,30.73061971,30.44134461,30.15206952,29.86279442,28.31008461
Seychelles,SYC,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.688875887,4.86959681,4.669312465,5.14453966,5.459274778,6.126091694,6.05156332,5.994088416,6.248399634,..,4.9014147,3.574465987,3.940789636,4.180452134,4.107222715,4.607456747,5.154757132,4.830028829,4.704056142,4.609928909,4.586159396
Seychelles,SYC,Forest area (% of land area),AG.LND.FRST.ZS,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957
Sierra Leone,SLE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.273066327,..,..,..,..,..,0.6919249,0.647131599,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.112749227,0.128117541,0.151515698,0.163884125,0.126883934,0.126895832,0.12552703,0.112416113,0.115189573,..,0.087286748,0.071980578,0.092552296,0.100689319,0.105747392,0.097534129,0.082898446,0.084778933,0.083477457,0.101213876,0.07970768
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,37.57874758,37.30545858,37.03216958,36.75888058,36.48559158,36.21224716,35.93890274,35.66555833,35.39221391,35.11886949,37.85203658,40.58506511,40.31176226,40.03845941,39.76515655,39.4918537,38.12533943,38.39864228,38.67194514,38.94524799,39.21855085
Singapore,SGP,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.636708162,8.22409727,8.132743535,8.117411688,8.207765834,8.221450295,8.755841796,8.406228967,8.307079491,..,8.353799225,10.45709574,10.15705126,9.887570712,9.273782135,9.508805829,7.785350075,7.939006886,8.34459514,8.445106954,8.650271986
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,24.83892045,24.40906516,24.0155587,23.58984485,23.23187588,22.9696756,22.72214386,22.46826516,22.21438646,21.96050776,25.27119658,25.39322388,25.50164179,25.42044444,25.08224163,25.1149492,25.23957143,25.13571429,25.21194245,25.14351585,25.22046444
Sint Maarten (Dutch part),SXM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Forest area (% of land area),AG.LND.FRST.ZS,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,10.88235294,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.065635459,..,..,..,..,..,-0.09330843,0.005204132,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.320409762,5.982344127,6.081213422,5.617636524,5.669455793,5.80025256,6.173666031,6.058635474,5.698416255,..,6.571542883,7.064757493,7.172514212,7.08027204,7.133321044,6.967246738,6.295477884,6.896893753,6.919556134,7.048132949,7.169436843
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,39.8993096,39.91528032,39.93125104,39.95386855,39.96817936,40.00353577,40.05615641,40.05615641,40.05615641,40.05615641,39.88085089,39.53035343,39.56465696,39.5989605,39.62502598,39.66756757,39.84736952,39.8047817,39.77047817,39.73617464,39.7018711
Slovenia,SVN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.08064614,..,..,..,..,..,-0.112968186,-0.372482029,..,..,..,..,..,..,..,..,..
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.647930119,7.349942268,7.063268041,6.357966448,6.367726166,6.731097778,6.833179386,6.784338879,6.512209378,..,7.70288523,7.310481793,7.720650984,7.781282035,7.721473688,7.861745352,7.604175103,8.588464451,8.066906107,8.117126246,7.958113965
Slovenia,SVN,Forest area (% of land area),AG.LND.FRST.ZS,61.90807108,61.91892066,61.94637537,61.95630586,61.95823776,61.85929898,61.7699783,61.67438072,61.57307165,61.47225919,61.89752906,61.22144985,61.29096326,61.36047666,61.42999007,61.49950348,61.82926466,61.75854504,61.70804369,61.63853029,61.56901688
Small states,SST,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.160525747,..,..,..,..,..,0.234997091,0.24891704,..,..,..,..,..,..,..,..,..
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.853968111,5.946329564,5.978019386,6.049433115,5.90442342,5.844948437,5.770363699,5.680734332,5.629669782,..,5.690681775,4.363579066,4.476461086,4.626253847,4.933553205,5.007421048,5.727096835,5.699905607,5.706924163,5.511967308,5.198498774
Small states,SST,Forest area (% of land area),AG.LND.FRST.ZS,40.49717032,40.40544245,40.29635346,40.20662697,40.11487064,40.01655901,39.92745391,39.81998784,39.72211772,39.62396919,40.58893089,41.29988754,41.21810976,41.13633197,41.05439006,41.00003456,40.66275377,40.73654416,40.81049782,40.88445207,40.91803868
Solomon Islands,SLB,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.248241751,..,..,..,..,..,0.24519216,0.243617301,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.646326454,0.629421677,0.682618921,0.579138418,0.513982824,0.581171989,0.550288499,0.551423307,0.537457043,..,0.644108967,0.581585548,0.589693572,0.597105395,0.60400525,0.676045531,0.640550355,0.635720317,0.690870158,0.706734354,0.723530496
Solomon Islands,SLB,Forest area (% of land area),AG.LND.FRST.ZS,90.37327617,90.34712397,90.32097178,90.29481958,90.26866738,90.24258664,90.21650589,90.19042515,90.16434441,90.13826367,90.39942837,90.66095034,90.63479814,90.60864594,90.58249375,90.55634155,90.42558056,90.45173276,90.47788496,90.50403716,90.53018935
Somalia,SOM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.103209903,..,..,..,..,..,1.07224069,0.967127567,..,..,..,..,..,..,..,..,..
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.050903722,0.04954588,0.049756151,0.048422285,0.047110993,0.046525942,0.045239054,0.043975888,0.04468071,..,0.052308698,0.055228381,0.055514923,0.059991569,0.059090743,0.057254256,0.052058039,0.054399384,0.055956063,0.053883794,0.055519094
Somalia,SOM,Forest area (% of land area),AG.LND.FRST.ZS,10.63338859,10.51104664,10.38870469,10.26636274,10.14402079,10.02167883,9.899336883,9.776994931,9.654652979,9.532311028,10.75573054,11.97915006,11.85680811,11.73446616,11.61212421,11.48978226,10.8780725,11.00041445,11.1227564,11.24509835,11.3674403
South Africa,ZAF,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.869815906,8.077957969,8.138264312,8.212241156,7.669937662,7.563739495,7.641675086,7.515678605,7.507736092,..,8.304084027,6.330319712,7.03381727,7.1790564,7.557705904,8.035040258,8.007605605,8.572609815,8.083507514,7.832423319,7.887328758
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,14.32514488,14.29513886,14.26513284,14.23512682,14.20512081,14.17511479,14.14510877,14.11510275,14.08509674,14.05509072,14.3551509,14.65521107,14.62520505,14.59519904,14.56519302,14.535187,14.38515691,14.41516293,14.44516895,14.47517497,14.50518098
South Sudan,SSD,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.130204423,0.140404329,0.14002857,0.144956615,0.18384314,0.1597043,0.139311838,0.141218175,0.153677683,..,0.137773316,0.074200777,0.082198694,0.100176058,0.108136711,0.131700176,0.141102992,0.141926252,0.140707119,0.126463707,0.120754825
South Sudan,SSD,Forest area (% of land area),AG.LND.FRST.ZS,11.32475396,11.32483829,11.32485529,11.32513374,11.32513372,11.32535085,11.32536917,11.32565515,11.32565515,11.32565515,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.544580386,..,..,..,..,..,-0.724166404,-2.086467785,..,..,..,..,..,..,..,..,..
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.87043563,5.756946794,5.208274629,5.184067004,5.51794436,5.314294581,5.654254455,5.492571471,5.09135092,..,5.866642426,7.230107062,7.216328687,7.548593756,7.553396348,7.817921309,6.200856827,7.056387715,7.842252141,7.698212561,8.029202013
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,37.10192046,37.07977849,37.08211351,37.08444853,37.12753247,37.14286858,37.15223392,37.15664678,37.16523359,37.1738204,37.0899382,34.25637275,34.58050028,34.83530779,35.11418641,35.40705557,36.89928809,36.59795108,36.28442027,36.00299812,35.70425174
Sri Lanka,LKA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.381043924,..,..,..,..,..,0.41363688,0.410295207,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.755938089,0.824969419,0.703424802,0.847049783,0.970910854,1.034287615,1.089349031,1.00092296,1.090675627,..,0.645058173,0.582076331,0.573718096,0.597508967,0.645546016,0.663841663,0.610728505,0.641013344,0.684909284,0.629570172,0.715272864
Sri Lanka,LKA,Forest area (% of land area),AG.LND.FRST.ZS,33.62557806,33.70594801,33.78631797,33.86668793,34.39516585,34.34411,34.29305414,34.25804992,34.20697013,34.15589034,33.5452081,34.54664328,34.44649976,34.34635624,34.24621273,34.14606921,33.64535162,33.74549514,33.84563865,33.94578217,34.04592569
St. Kitts and Nevis,KNA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.663201351,6.816222682,4.570020747,4.529699153,4.687133713,4.648550129,4.612191457,4.767534994,4.731801491,..,4.896859779,4.310051494,4.708309044,5.092100695,5.027432385,5.181011477,14.40358831,5.189090456,5.233519647,4.859189237,4.695637301
St. Kitts and Nevis,KNA,Forest area (% of land area),AG.LND.FRST.ZS,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231
St. Lucia,LCA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.288784185,..,..,..,..,..,0.286689318,0.278698793,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.361095454,4.245587419,2.873158449,2.860235383,2.791253329,2.832892608,2.928904818,2.913848872,2.95412906,..,3.044367182,2.488244639,2.655135791,2.6977515,2.803214278,2.780850372,7.954802812,2.882166504,2.863210072,2.902441614,2.692646612
St. Lucia,LCA,Forest area (% of land area),AG.LND.FRST.ZS,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.44262295,34.40327869,34.36393443,34.32459016,34.2852459,34.08852459,34.12786885,34.16721311,34.20655738,34.24590164
St. Martin (French part),MAF,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Forest area (% of land area),AG.LND.FRST.ZS,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,22.79411765,22.79411765,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294
St. Vincent and the Grenadines,VCT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.25191897,..,..,..,..,..,-0.378116343,-0.39297727,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.492729638,3.319961399,2.117395826,2.480067703,2.290740826,2.375144934,2.094221807,2.268396697,2.350962452,..,2.309255496,1.484409066,1.853688376,2.127758029,2.123299091,2.303722816,8.218444273,2.306251787,2.488112451,2.301983389,2.301665485
St. Vincent and the Grenadines,VCT,Forest area (% of land area),AG.LND.FRST.ZS,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718
Sub-Saharan Africa,SSF,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.495260411,..,..,..,..,..,0.514423912,0.544565508,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.776600664,0.786051708,0.804558061,0.814668652,0.77596404,0.767253605,0.754406827,0.743527309,0.744174678,..,0.799896324,0.747992431,0.794502108,0.778628334,0.80221902,0.823550461,0.767050214,0.814938532,0.785095859,0.788027362,0.808696864
Sub-Saharan Africa,SSF,Forest area (% of land area),AG.LND.FRST.ZS,27.78515584,27.62104013,27.45692012,27.29284254,27.12867205,26.96045456,26.79560832,26.63086595,26.4618416,26.29447944,27.64946562,29.25794293,31.49372982,31.33922446,31.1847191,30.8425218,30.07465839,30.22822764,30.38177672,30.53530872,30.68887424
Sub-Saharan Africa (excluding high income),SSA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.494751694,..,..,..,..,..,0.513990074,0.544324495,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.776217563,0.785658754,0.804189398,0.814260368,0.775524492,0.76675738,0.753923338,0.743056112,0.743689205,..,0.799472595,0.747647725,0.794127977,0.778222032,0.801838839,0.823128107,0.766597219,0.814514236,0.784679736,0.787612558,0.808284402
Sub-Saharan Africa (excluding high income),SSA,Forest area (% of land area),AG.LND.FRST.ZS,27.78427883,27.62015995,27.45603678,27.29195604,27.12778238,26.95956165,26.79471222,26.62996668,26.46093907,26.29357368,27.64858598,29.25708967,31.4928253,31.33831659,31.18380788,30.84160873,30.0737288,30.22730135,30.38085374,30.53438904,30.68795786
Sub-Saharan Africa (IDA & IBRD),TSS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.495260411,..,..,..,..,..,0.514423912,0.544565508,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.776600664,0.786051708,0.804558061,0.814668652,0.77596404,0.767253605,0.754406827,0.743527309,0.744174678,..,0.799896324,0.747992431,0.794502108,0.778628334,0.80221902,0.823550461,0.767050214,0.814938532,0.785095859,0.788027362,0.808696864
Sub-Saharan Africa (IDA & IBRD),TSS,Forest area (% of land area),AG.LND.FRST.ZS,27.78515584,27.62104013,27.45692012,27.29284254,27.12867205,26.96045456,26.79560832,26.63086595,26.4618416,26.29447944,27.64946562,29.25794293,31.49372982,31.33922446,31.1847191,30.8425218,30.07465839,30.22822764,30.38177672,30.53530872,30.68887424
Sudan,SDN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,2.70466488,..,..,..,..,..,0.618726303,0.582664528,..,..,..,..,..,..,..,..,..
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.450357737,0.436539089,0.410546299,0.42446012,0.480940393,0.530272531,0.513556825,0.499024787,0.481626765,..,0.475321853,0.208615803,0.223445097,0.268596325,0.269173818,0.292246796,0.458208051,0.452196556,0.431388535,0.407430716,0.339262193
Sudan,SDN,Forest area (% of land area),AG.LND.FRST.ZS,10.76413572,10.66988676,10.57567675,10.48162009,10.3873888,10.30054938,10.20745857,10.11438946,10.02129144,9.928193419,8.092829923,8.796071182,..,..,..,..,..,..,..,..,..
Suriname,SUR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.025601892,..,..,..,..,..,0.026019659,0.025304232,..,..,..,..,..,..,..,..,..
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.643654431,4.508108234,4.184215025,4.735413094,4.864648366,5.222320459,4.382113265,3.836892218,4.558253785,..,3.288441712,3.142624176,3.189431232,2.322552827,2.520812109,2.815589017,2.771867737,2.823318362,2.758318417,3.027952098,3.383647687
Suriname,SUR,Forest area (% of land area),AG.LND.FRST.ZS,98.01424359,97.95246154,97.89067949,97.82889744,97.76711538,97.69435897,97.6475641,97.56910256,97.49057692,97.41211538,98.07602564,98.33891026,98.31262179,98.28633333,98.26004487,98.23375641,98.1023141,98.12860256,98.15489103,98.18117949,98.20746795
Sweden,SWE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.021336386,..,..,..,..,..,0.032002872,-0.035577097,..,..,..,..,..,..,..,..,..
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.717853416,4.426761612,4.222750051,4.030482516,3.999311639,3.908058712,3.807034265,3.538991742,3.405037919,..,5.132155515,6.005336499,5.901555313,6.052689599,6.161932315,5.958727462,4.611489154,5.005620235,5.152987026,5.385163218,5.560617833
Sweden,SWE,Forest area (% of land area),AG.LND.FRST.ZS,68.36866988,68.82653312,68.78087102,68.74027154,68.69460607,68.69460607,68.69460607,68.69460607,68.69460607,68.69460607,68.41399815,68.63332846,68.61139543,68.5894624,68.56752937,68.54559633,68.43593118,68.45786421,68.47979724,68.50173027,68.5236633
Switzerland,CHE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.327397627,..,..,..,..,..,-0.338190128,-0.367452309,..,..,..,..,..,..,..,..,..
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.205754138,5.317086349,5.381151799,4.859165525,4.719648777,4.737656377,4.578884688,4.40199099,4.359041462,..,5.777702857,6.084142395,6.244939386,5.980985175,6.109823415,6.127509688,5.639327378,5.878910791,5.766034471,6.077017721,6.165024808
Switzerland,CHE,Forest area (% of land area),AG.LND.FRST.ZS,31.33308027,31.420083,31.50708574,31.59408847,31.68106715,31.76812043,31.85517371,31.94222699,32.02928027,32.11633355,31.24607754,30.26464933,30.36292792,30.46121148,30.55950001,30.65779352,31.14854742,31.05101731,30.9534872,30.85517625,30.75687029
Syrian Arab Republic,SYR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.857109257,..,..,..,..,..,-1.288414849,-1.506553143,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.699957327,2.301008788,1.568049344,1.422180088,1.404090869,1.508110224,1.716224159,1.616400069,1.506139442,..,2.859678544,2.705527631,2.667811008,2.591218285,2.548346582,2.600429127,2.862414613,3.15911159,3.199475612,3.159094769,3.116357851
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,2.712410826,2.745085226,2.777759625,2.810434025,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.679736427,2.351071934,2.383719665,2.416367396,2.451549649,2.484501825,2.646917883,2.614245262,2.581572642,2.549038828,2.517186904
Tajikistan,TJK,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.032446527,..,..,..,..,..,0,-0.048911811,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.332575202,0.38349995,0.397033077,0.554961272,0.579605995,0.702943087,0.829929708,0.953757415,1.010618692,..,0.325477725,0.353906622,0.340270095,0.331421531,0.333254361,0.390250273,0.327234384,0.421641055,0.462997899,0.388582894,0.363806796
Tajikistan,TJK,Forest area (% of land area),AG.LND.FRST.ZS,2.946270363,2.963132324,2.979994284,3.022206851,3.039123856,3.039123856,3.039123856,3.039123856,3.046328986,3.053534116,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402
